city_clean,company_size_clean,edu_score,salary_mid,search_keyword,competitiveness_score
北京,50人以下,2,3.85,产品运营,0.41
北京,50人以下,2,3.85,产品运营,0.41
北京,50人以下,2,3.85,产品运营,0.41
北京,50人以下,2,3.85,产品运营,0.41
北京,50人以下,2,3.85,产品运营,0.41
上海,50人以下,2,3.85,产品运营,0.41
上海,150-500人,2,3.85,产品运营,0.41
上海,50人以下,2,3.85,产品运营,0.41
上海,50人以下,2,3.85,产品运营,0.41
上海,50人以下,2,3.85,产品运营,0.41
上海,50人以下,2,3.85,产品运营,0.41
上海,15-50人,2,3.85,产品运营,0.41
上海,50人以下,2,3.85,产品运营,0.41
上海,50人以下,2,3.85,产品运营,0.41
上海,50人以下,2,3.85,产品运营,0.41
上海,50人以下,2,3.85,产品运营,0.41
上海,50人以下,2,3.85,产品运营,0.41
上海,50人以下,2,3.85,产品运营,0.41
上海,50人以下,2,3.85,产品运营,0.41
上海,50人以下,2,3.85,产品运营,0.41
上海,15-50人,2,3.85,产品运营,0.41
上海,50人以下,2,3.85,产品运营,0.41
上海,50人以下,2,3.85,产品运营,0.41
上海,50人以下,2,3.85,产品运营,0.41
上海,15人以下,2,3.85,产品运营,0.41
上海,15人以下,2,3.85,产品运营,0.41
上海,50人以下,2,3.85,产品运营,0.41
上海,50人以下,2,3.85,产品运营,0.41
上海,50人以下,2,3.85,产品运营,0.41
上海,50人以下,2,3.85,产品运营,0.41
上海,50人以下,2,3.85,产品运营,0.41
上海,50人以下,2,3.85,产品运营,0.41
广州,50人以下,2,3.85,产品运营,0.41
广州,15-50人,2,3.85,产品运营,0.41
广州,50人以下,2,3.85,产品运营,0.41
广州,50人以下,2,3.85,产品运营,0.41
广州,50人以下,2,3.85,产品运营,0.41
广州,50人以下,2,3.85,产品运营,0.41
广州,15-50人,2,3.85,产品运营,0.41
广州,50人以下,2,3.85,产品运营,0.41
广州,50人以下,2,3.85,产品运营,0.41
广州,50人以下,2,3.85,产品运营,0.41
全国,150-500人,2,3.85,产品运营,0.41
广州,50人以下,2,3.85,产品运营,0.41
广州,15-50人,2,3.85,产品运营,0.41
广州,50-150人,2,3.85,产品运营,0.41
深圳,50人以下,2,3.85,产品运营,0.41
深圳,50-150人,2,3.85,产品运营,0.41
深圳,50人以下,2,3.85,产品运营,0.41
深圳,50人以下,2,3.85,产品运营,0.41
深圳,15-50人,2,3.85,产品运营,0.41
深圳,15-50人,2,3.85,产品运营,0.41
深圳,50人以下,2,3.85,产品运营,0.41
深圳,15-50人,2,3.85,产品运营,0.41
深圳,50人以下,2,3.85,产品运营,0.41
深圳,50-150人,2,3.85,产品运营,0.41
深圳,50人以下,2,3.85,产品运营,0.41
深圳,50人以下,2,3.85,产品运营,0.41
深圳,50-150人,2,3.85,产品运营,0.41
深圳,150-500人,2,3.85,产品运营,0.41
深圳,50人以下,2,3.85,产品运营,0.41
深圳,50-150人,2,3.85,产品运营,0.41
深圳,15-50人,2,3.85,产品运营,0.41
深圳,50人以下,2,3.85,产品运营,0.41
深圳,15-50人,2,3.85,产品运营,0.41
深圳,50人以下,2,3.85,产品运营,0.41
深圳,50人以下,2,3.85,产品运营,0.41
杭州,50人以下,2,3.85,产品运营,0.41
杭州,150-500人,2,3.85,产品运营,0.41
杭州,15-50人,2,3.85,产品运营,0.41
杭州,15人以下,2,3.85,产品运营,0.41
杭州,50人以下,2,3.85,产品运营,0.41
杭州,50人以下,2,3.85,产品运营,0.41
杭州,50人以下,2,3.85,产品运营,0.41
杭州,15-50人,2,3.85,产品运营,0.41
成都,15-50人,2,3.85,产品运营,0.41
成都,15-50人,2,3.85,产品运营,0.41
成都,150-500人,2,3.85,产品运营,0.41
成都,15-50人,2,3.85,产品运营,0.41
成都,50人以下,2,3.85,产品运营,0.41
武汉,150-500人,2,3.85,产品运营,0.41
武汉,50人以下,2,3.85,产品运营,0.41
武汉,50人以下,2,3.85,产品运营,0.41
武汉,50人以下,2,3.85,产品运营,0.41
武汉,50人以下,2,3.85,产品运营,0.41
南京,50人以下,2,3.85,产品运营,0.41
南京,50人以下,2,3.85,产品运营,0.41
南京,50人以下,2,3.85,产品运营,0.41
南京,50人以下,2,3.85,产品运营,0.41
南京,50人以下,2,3.85,产品运营,0.41
南京,50人以下,2,3.85,产品运营,0.41
南京,50人以下,2,3.85,产品运营,0.41
南京,50人以下,2,3.85,产品运营,0.41
南京,50人以下,2,3.85,产品运营,0.41
苏州,50人以下,2,3.85,产品运营,0.41
天津,50人以下,2,3.85,产品运营,0.41
厦门,50人以下,2,3.85,产品运营,0.41
北京,50人以下,2,3.85,数据运营,0.41
北京,50人以下,2,3.85,数据运营,0.41
北京,50人以下,2,3.85,数据运营,0.41
北京,50人以下,2,3.85,数据运营,0.41
北京,50人以下,2,3.85,数据运营,0.41
北京,50人以下,2,3.85,数据运营,0.41
北京,50人以下,2,3.85,数据运营,0.41
北京,15人以下,2,3.85,数据运营,0.41
北京,50人以下,2,3.85,数据运营,0.41
北京,50人以下,2,3.85,数据运营,0.41
北京,15-50人,2,3.85,数据运营,0.41
北京,50人以下,2,3.85,数据运营,0.41
北京,50人以下,2,3.85,数据运营,0.41
北京,50人以下,2,3.85,数据运营,0.41
北京,50人以下,2,3.85,数据运营,0.41
北京,50人以下,2,3.85,数据运营,0.41
北京,50人以下,2,3.85,数据运营,0.41
上海,50人以下,2,3.85,数据运营,0.41
上海,50人以下,2,3.85,数据运营,0.41
上海,15-50人,2,3.85,数据运营,0.41
上海,15-50人,2,3.85,数据运营,0.41
上海,50人以下,2,3.85,数据运营,0.41
上海,15-50人,2,3.85,数据运营,0.41
上海,50人以下,2,3.85,数据运营,0.41
上海,50人以下,2,3.85,数据运营,0.41
上海,50人以下,2,3.85,数据运营,0.41
上海,50人以下,2,3.85,游戏开发,0.41
上海,50人以下,2,3.85,游戏开发,0.41
上海,50人以下,2,3.85,游戏开发,0.41
上海,50人以下,2,3.85,游戏开发,0.41
深圳,150-500人,2,3.85,游戏开发,0.41
杭州,15-50人,2,3.85,游戏开发,0.41
杭州,50人以下,2,3.85,游戏开发,0.41
杭州,50人以下,2,3.85,游戏开发,0.41
杭州,50人以下,2,3.85,游戏开发,0.41
成都,15-50人,2,3.85,游戏开发,0.41
北京,50人以下,2,3.85,UI设计师,0.41
北京,15人以下,2,3.85,UI设计师,0.41
北京,50人以下,2,3.85,UI设计师,0.41
北京,50人以下,2,3.85,UI设计师,0.41
上海,50人以下,2,3.85,UI设计师,0.41
上海,150-500人,2,3.85,UI设计师,0.41
上海,50人以下,2,3.85,UI设计师,0.41
上海,50人以下,2,3.85,UI设计师,0.41
上海,50-150人,2,3.85,UI设计师,0.41
上海,15-50人,2,3.85,UI设计师,0.41
上海,50人以下,2,3.85,UI设计师,0.41
上海,50人以下,2,3.85,UI设计师,0.41
上海,50人以下,2,3.85,UI设计师,0.41
广州,50人以下,2,3.85,UI设计师,0.41
广州,150-500人,2,3.85,UI设计师,0.41
杭州,50-150人,2,3.85,UI设计师,0.41
成都,15-50人,2,3.85,UI设计师,0.41
武汉,150-500人,2,3.85,UI设计师,0.41
南京,50人以下,2,3.85,UI设计师,0.41
南京,50人以下,2,3.85,UI设计师,0.41
南京,50人以下,2,3.85,UI设计师,0.41
北京,15-50人,3,3.85,Java开发,0.31
北京,50人以下,3,3.85,Java开发,0.31
上海,50人以下,3,3.85,Java开发,0.31
上海,50-150人,3,3.85,Java开发,0.31
上海,50-150人,3,3.85,Java开发,0.31
上海,50人以下,3,3.85,Java开发,0.31
上海,50-150人,3,3.85,Java开发,0.31
上海,50人以下,3,3.85,Java开发,0.31
上海,50-150人,3,3.85,Java开发,0.31
北京,50人以下,3,3.85,后端开发,0.31
北京,50人以下,3,3.85,后端开发,0.31
上海,50人以下,3,3.85,后端开发,0.31
上海,50-150人,3,3.85,后端开发,0.31
上海,50-150人,3,3.85,后端开发,0.31
深圳,50人以下,3,3.85,后端开发,0.31
杭州,150-500人,3,3.85,后端开发,0.31
成都,50人以下,3,3.85,后端开发,0.31
成都,50人以下,3,3.85,后端开发,0.31
成都,150-500人,3,3.85,后端开发,0.31
成都,50人以下,3,3.85,后端开发,0.31
苏州,50-150人,3,3.85,后端开发,0.31
长沙,50人以下,3,3.85,后端开发,0.31
合肥,150-500人,3,3.85,后端开发,0.31
合肥,50人以下,3,3.85,后端开发,0.31
合肥,50人以下,3,3.85,后端开发,0.31
合肥,50人以下,3,3.85,后端开发,0.31
合肥,50人以下,3,3.85,后端开发,0.31
上海,50人以下,3,3.85,测试开发,0.31
南京,50人以下,3,3.85,测试开发,0.31
青岛,150-500人,3,3.85,测试开发,0.31
深圳,50人以下,3,3.85,运维开发,0.31
上海,50-150人,3,3.85,算法工程师,0.31
南京,50人以下,3,3.85,人工智能,0.31
北京,50人以下,3,3.85,数据分析,0.31
北京,50人以下,3,3.85,数据分析,0.31
上海,50-150人,3,3.85,数据分析,0.31
北京,50人以下,3,3.85,数据工程师,0.31
北京,50人以下,3,3.85,数据工程师,0.31
北京,50人以下,3,3.85,数据工程师,0.31
北京,50人以下,3,3.85,数据工程师,0.31
上海,50人以下,3,3.85,数据工程师,0.31
北京,50人以下,3,3.85,产品经理,0.31
北京,150-500人,3,3.85,产品经理,0.31
北京,50人以下,3,3.85,产品经理,0.31
北京,50人以下,3,3.85,产品经理,0.31
北京,50人以下,3,3.85,产品经理,0.31
北京,150-500人,3,3.85,产品经理,0.31
北京,50人以下,3,3.85,产品经理,0.31
全国,50人以下,3,3.85,产品经理,0.31
上海,50人以下,3,3.85,产品经理,0.31
上海,50人以下,3,3.85,产品经理,0.31
上海,50人以下,3,3.85,产品经理,0.31
广州,50人以下,3,3.85,产品经理,0.31
深圳,150-500人,3,3.85,产品经理,0.31
北京,50人以下,3,3.85,产品运营,0.31
北京,50人以下,3,3.85,产品运营,0.31
上海,50人以下,3,3.85,产品运营,0.31
杭州,50人以下,3,3.85,产品运营,0.31
成都,50-150人,3,3.85,产品运营,0.31
南京,50人以下,3,3.85,产品运营,0.31
北京,15-50人,3,3.85,数据运营,0.31
苏州,50-150人,3,3.85,嵌入式开发,0.31
上海,50人以下,2,3.75,产品经理,0.4045
上海,50人以下,2,3.75,UI设计师,0.4045
上海,15-50人,0,3.7,游戏开发,0.6018
上海,50人以下,0,3.65,Java开发,0.5991
上海,15-50人,0,3.65,Java开发,0.5991
广州,15-50人,0,3.65,Java开发,0.5991
北京,50人以下,0,3.65,后端开发,0.5991
上海,50人以下,0,3.65,后端开发,0.5991
上海,50人以下,0,3.65,测试开发,0.5991
深圳,150-500人,0,3.65,测试开发,0.5991
上海,150-500人,0,3.65,客户端开发,0.5991
北京,50人以下,0,3.65,人工智能,0.5991
上海,50人以下,0,3.65,人工智能,0.5991
上海,50人以下,0,3.65,数据工程师,0.5991
上海,50人以下,0,3.65,数据工程师,0.5991
北京,50人以下,0,3.65,产品经理,0.5991
北京,50人以下,0,3.65,产品经理,0.5991
北京,50-150人,0,3.65,产品经理,0.5991
北京,50人以下,0,3.65,产品经理,0.5991
北京,50人以下,0,3.65,产品经理,0.5991
上海,50人以下,0,3.65,产品经理,0.5991
上海,50人以下,0,3.65,产品经理,0.5991
上海,50人以下,0,3.65,产品经理,0.5991
上海,15-50人,0,3.65,产品经理,0.5991
上海,50-150人,0,3.65,产品经理,0.5991
上海,50人以下,0,3.65,产品经理,0.5991
广州,50人以下,0,3.65,产品经理,0.5991
成都,50人以下,0,3.65,产品经理,0.5991
成都,50人以下,0,3.65,产品经理,0.5991
成都,50人以下,0,3.65,产品经理,0.5991
南京,50人以下,0,3.65,产品经理,0.5991
苏州,50人以下,0,3.65,产品经理,0.5991
北京,50-150人,0,3.65,产品运营,0.5991
上海,50人以下,0,3.65,产品运营,0.5991
深圳,50-150人,0,3.65,产品运营,0.5991
深圳,150-500人,0,3.65,产品运营,0.5991
成都,50人以下,0,3.65,产品运营,0.5991
成都,50人以下,0,3.65,产品运营,0.5991
成都,50人以下,0,3.65,产品运营,0.5991
成都,50人以下,0,3.65,产品运营,0.5991
成都,50人以下,0,3.65,产品运营,0.5991
成都,50人以下,0,3.65,产品运营,0.5991
成都,50人以下,0,3.65,产品运营,0.5991
成都,50人以下,0,3.65,产品运营,0.5991
成都,50人以下,0,3.65,产品运营,0.5991
成都,15-50人,0,3.65,产品运营,0.5991
成都,50人以下,0,3.65,产品运营,0.5991
成都,50人以下,0,3.65,产品运营,0.5991
成都,50人以下,0,3.65,产品运营,0.5991
成都,50人以下,0,3.65,产品运营,0.5991
成都,50人以下,0,3.65,产品运营,0.5991
成都,50人以下,0,3.65,产品运营,0.5991
成都,50人以下,0,3.65,产品运营,0.5991
成都,50人以下,0,3.65,产品运营,0.5991
上海,50人以下,0,3.65,数据运营,0.5991
上海,50人以下,0,3.65,数据运营,0.5991
北京,150-500人,0,3.65,UI设计师,0.5991
上海,150-500人,0,3.65,UI设计师,0.5991
上海,50-150人,1,3.65,Java开发,0.4991
深圳,15-50人,1,3.65,后端开发,0.4991
上海,150-500人,1,3.65,测试开发,0.4991
上海,150-500人,1,3.65,测试开发,0.4991
广州,150-500人,1,3.65,测试开发,0.4991
上海,50-150人,1,3.65,运维开发,0.4991
上海,50-150人,1,3.65,运维开发,0.4991
上海,150-500人,1,3.65,算法工程师,0.4991
西安,15-50人,1,3.65,算法工程师,0.4991
上海,150-500人,1,3.65,数据分析,0.4991
上海,50-150人,1,3.65,产品经理,0.4991
广州,50人以下,1,3.65,产品经理,0.4991
杭州,15-50人,1,3.65,产品经理,0.4991
成都,50人以下,1,3.65,产品经理,0.4991
北京,50人以下,1,3.65,产品运营,0.4991
北京,50人以下,1,3.65,产品运营,0.4991
上海,15-50人,1,3.65,产品运营,0.4991
广州,50人以下,1,3.65,产品运营,0.4991
深圳,50-150人,1,3.65,产品运营,0.4991
杭州,50人以下,1,3.65,产品运营,0.4991
杭州,150-500人,1,3.65,产品运营,0.4991
成都,50人以下,1,3.65,产品运营,0.4991
上海,15-50人,1,3.65,数据运营,0.4991
广州,150-500人,1,3.65,游戏开发,0.4991
上海,50-150人,1,3.65,UI设计师,0.4991
广州,150-500人,1,3.65,UI设计师,0.4991
北京,50人以下,2,3.65,Java开发,0.3991
上海,50-150人,2,3.65,Java开发,0.3991
上海,150-500人,2,3.65,Java开发,0.3991
上海,50人以下,2,3.65,Java开发,0.3991
上海,15-50人,2,3.65,Java开发,0.3991
上海,50人以下,2,3.65,Java开发,0.3991
上海,150-500人,2,3.65,Java开发,0.3991
上海,50-150人,2,3.65,Java开发,0.3991
上海,50人以下,2,3.65,Java开发,0.3991
上海,50人以下,2,3.65,Java开发,0.3991
上海,50人以下,2,3.65,Java开发,0.3991
广州,50人以下,2,3.65,Java开发,0.3991
广州,15人以下,2,3.65,Java开发,0.3991
南京,50人以下,2,3.65,Java开发,0.3991
南京,50人以下,2,3.65,Java开发,0.3991
苏州,50人以下,2,3.65,Java开发,0.3991
苏州,50人以下,2,3.65,Java开发,0.3991
武汉,50人以下,2,3.65,前端开发,0.3991
北京,150-500人,2,3.65,后端开发,0.3991
北京,50-150人,2,3.65,后端开发,0.3991
上海,150-500人,2,3.65,后端开发,0.3991
上海,50人以下,2,3.65,后端开发,0.3991
上海,150-500人,2,3.65,后端开发,0.3991
上海,150-500人,2,3.65,后端开发,0.3991
上海,50人以下,2,3.65,后端开发,0.3991
上海,50人以下,2,3.65,后端开发,0.3991
上海,150-500人,2,3.65,后端开发,0.3991
深圳,50-150人,2,3.65,后端开发,0.3991
深圳,50人以下,2,3.65,后端开发,0.3991
杭州,15-50人,2,3.65,后端开发,0.3991
杭州,50人以下,2,3.65,后端开发,0.3991
武汉,50人以下,2,3.65,后端开发,0.3991
苏州,50人以下,2,3.65,后端开发,0.3991
苏州,50人以下,2,3.65,后端开发,0.3991
苏州,50人以下,2,3.65,后端开发,0.3991
苏州,50人以下,2,3.65,后端开发,0.3991
苏州,50人以下,2,3.65,后端开发,0.3991
苏州,50-150人,2,3.65,后端开发,0.3991
上海,50人以下,2,3.65,测试开发,0.3991
上海,150-500人,2,3.65,测试开发,0.3991
上海,50-150人,2,3.65,测试开发,0.3991
上海,50人以下,2,3.65,测试开发,0.3991
广州,50人以下,2,3.65,测试开发,0.3991
广州,50人以下,2,3.65,测试开发,0.3991
南京,50人以下,2,3.65,测试开发,0.3991
苏州,50人以下,2,3.65,测试开发,0.3991
苏州,50人以下,2,3.65,测试开发,0.3991
天津,50人以下,2,3.65,测试开发,0.3991
合肥,50人以下,2,3.65,测试开发,0.3991
北京,15-50人,2,3.65,客户端开发,0.3991
上海,50人以下,2,3.65,客户端开发,0.3991
上海,50-150人,2,3.65,客户端开发,0.3991
上海,50人以下,2,3.65,客户端开发,0.3991
上海,50-150人,2,3.65,客户端开发,0.3991
重庆,50人以下,2,3.65,客户端开发,0.3991
深圳,50人以下,2,3.65,算法工程师,0.3991
杭州,50人以下,2,3.65,算法工程师,0.3991
上海,50人以下,2,3.65,人工智能,0.3991
北京,50人以下,2,3.65,计算机视觉,0.3991
北京,50人以下,2,3.65,计算机视觉,0.3991
北京,50人以下,2,3.65,计算机视觉,0.3991
上海,50人以下,2,3.65,计算机视觉,0.3991
上海,50人以下,2,3.65,计算机视觉,0.3991
上海,150-500人,2,3.65,计算机视觉,0.3991
上海,50人以下,2,3.65,计算机视觉,0.3991
广州,50人以下,2,3.65,计算机视觉,0.3991
杭州,50人以下,2,3.65,计算机视觉,0.3991
北京,50人以下,2,3.65,数据分析,0.3991
北京,50人以下,2,3.65,数据分析,0.3991
北京,50人以下,2,3.65,数据分析,0.3991
上海,150-500人,2,3.65,数据分析,0.3991
上海,50人以下,2,3.65,数据分析,0.3991
上海,50人以下,2,3.65,数据分析,0.3991
上海,50人以下,2,3.65,数据分析,0.3991
上海,50-150人,2,3.65,数据分析,0.3991
上海,50人以下,2,3.65,数据分析,0.3991
上海,50人以下,2,3.65,数据分析,0.3991
上海,50人以下,2,3.65,数据分析,0.3991
上海,50人以下,2,3.65,数据分析,0.3991
上海,50人以下,2,3.65,数据分析,0.3991
上海,50人以下,2,3.65,数据分析,0.3991
上海,50人以下,2,3.65,数据分析,0.3991
上海,50-150人,2,3.65,数据分析,0.3991
广州,50人以下,2,3.65,数据分析,0.3991
深圳,50人以下,2,3.65,数据分析,0.3991
西安,50人以下,2,3.65,数据分析,0.3991
北京,50人以下,2,3.65,数据工程师,0.3991
北京,50人以下,2,3.65,数据工程师,0.3991
上海,50人以下,2,3.65,数据工程师,0.3991
上海,50人以下,2,3.65,数据工程师,0.3991
上海,50人以下,2,3.65,数据工程师,0.3991
上海,150-500人,2,3.65,数据工程师,0.3991
上海,50人以下,2,3.65,数据工程师,0.3991
上海,50人以下,2,3.65,数据工程师,0.3991
上海,50-150人,2,3.65,数据工程师,0.3991
上海,50人以下,2,3.65,数据工程师,0.3991
上海,50人以下,2,3.65,数据工程师,0.3991
广州,50人以下,2,3.65,数据工程师,0.3991
广州,50人以下,2,3.65,数据工程师,0.3991
杭州,50人以下,2,3.65,数据工程师,0.3991
北京,50人以下,2,3.65,产品经理,0.3991
北京,50人以下,2,3.65,产品经理,0.3991
北京,50人以下,2,3.65,产品经理,0.3991
北京,50人以下,2,3.65,产品经理,0.3991
北京,50人以下,2,3.65,产品经理,0.3991
北京,50人以下,2,3.65,产品经理,0.3991
北京,50人以下,2,3.65,产品经理,0.3991
北京,15-50人,2,3.65,产品经理,0.3991
北京,50人以下,2,3.65,产品经理,0.3991
北京,50人以下,2,3.65,产品经理,0.3991
北京,50人以下,2,3.65,产品经理,0.3991
北京,50人以下,2,3.65,产品经理,0.3991
北京,150-500人,2,3.65,产品经理,0.3991
上海,150-500人,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,150-500人,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,150-500人,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50-150人,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,150-500人,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,15-50人,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,150-500人,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50人以下,2,3.65,产品经理,0.3991
上海,50-150人,2,3.65,产品经理,0.3991
广州,50-150人,2,3.65,产品经理,0.3991
广州,50人以下,2,3.65,产品经理,0.3991
深圳,50人以下,2,3.65,产品经理,0.3991
深圳,50人以下,2,3.65,产品经理,0.3991
深圳,15-50人,2,3.65,产品经理,0.3991
杭州,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
成都,50人以下,2,3.65,产品经理,0.3991
南京,50人以下,2,3.65,产品经理,0.3991
重庆,50人以下,2,3.65,产品经理,0.3991
苏州,15-50人,2,3.65,产品经理,0.3991
厦门,50人以下,2,3.65,产品经理,0.3991
厦门,50人以下,2,3.65,产品经理,0.3991
佛山,50人以下,2,3.65,产品经理,0.3991
北京,50人以下,2,3.65,产品运营,0.3991
北京,50人以下,2,3.65,产品运营,0.3991
北京,50人以下,2,3.65,产品运营,0.3991
北京,50人以下,2,3.65,产品运营,0.3991
上海,50人以下,2,3.65,产品运营,0.3991
上海,50人以下,2,3.65,产品运营,0.3991
上海,150-500人,2,3.65,产品运营,0.3991
上海,50人以下,2,3.65,产品运营,0.3991
上海,50人以下,2,3.65,产品运营,0.3991
上海,50人以下,2,3.65,产品运营,0.3991
上海,50人以下,2,3.65,产品运营,0.3991
上海,15人以下,2,3.65,产品运营,0.3991
上海,150-500人,2,3.65,产品运营,0.3991
上海,50人以下,2,3.65,产品运营,0.3991
上海,150-500人,2,3.65,产品运营,0.3991
上海,50人以下,2,3.65,产品运营,0.3991
上海,50-150人,2,3.65,产品运营,0.3991
上海,50人以下,2,3.65,产品运营,0.3991
上海,150-500人,2,3.65,产品运营,0.3991
上海,50人以下,2,3.65,产品运营,0.3991
上海,50-150人,2,3.65,产品运营,0.3991
上海,15-50人,2,3.65,产品运营,0.3991
上海,50人以下,2,3.65,产品运营,0.3991
上海,50人以下,2,3.65,产品运营,0.3991
广州,50人以下,2,3.65,产品运营,0.3991
广州,50人以下,2,3.65,产品运营,0.3991
广州,50人以下,2,3.65,产品运营,0.3991
广州,50人以下,2,3.65,产品运营,0.3991
深圳,50人以下,2,3.65,产品运营,0.3991
深圳,50人以下,2,3.65,产品运营,0.3991
深圳,50人以下,2,3.65,产品运营,0.3991
杭州,50-150人,2,3.65,产品运营,0.3991
杭州,50人以下,2,3.65,产品运营,0.3991
杭州,50人以下,2,3.65,产品运营,0.3991
杭州,50人以下,2,3.65,产品运营,0.3991
成都,50人以下,2,3.65,产品运营,0.3991
成都,50人以下,2,3.65,产品运营,0.3991
成都,50人以下,2,3.65,产品运营,0.3991
成都,50人以下,2,3.65,产品运营,0.3991
成都,50人以下,2,3.65,产品运营,0.3991
成都,50人以下,2,3.65,产品运营,0.3991
成都,50人以下,2,3.65,产品运营,0.3991
成都,50人以下,2,3.65,产品运营,0.3991
成都,50人以下,2,3.65,产品运营,0.3991
成都,50人以下,2,3.65,产品运营,0.3991
成都,50人以下,2,3.65,产品运营,0.3991
成都,50人以下,2,3.65,产品运营,0.3991
成都,50人以下,2,3.65,产品运营,0.3991
成都,50人以下,2,3.65,产品运营,0.3991
成都,50人以下,2,3.65,产品运营,0.3991
成都,50人以下,2,3.65,产品运营,0.3991
成都,50人以下,2,3.65,产品运营,0.3991
成都,50人以下,2,3.65,产品运营,0.3991
成都,50人以下,2,3.65,产品运营,0.3991
成都,50人以下,2,3.65,产品运营,0.3991
武汉,50人以下,2,3.65,产品运营,0.3991
西安,50人以下,2,3.65,产品运营,0.3991
重庆,50人以下,2,3.65,产品运营,0.3991
苏州,15-50人,2,3.65,产品运营,0.3991
郑州,50人以下,2,3.65,产品运营,0.3991
合肥,15-50人,2,3.65,产品运营,0.3991
无锡,50人以下,2,3.65,产品运营,0.3991
北京,50人以下,2,3.65,数据运营,0.3991
北京,50人以下,2,3.65,数据运营,0.3991
