job_title,company_name,city,search_keyword,salary_raw,salary_min,salary_max,education,experience,duration,company_size,industry,url,city_clean,company_size_clean,salary_valid,salary_mid,salary_tier,edu_score,competitiveness_score
青春娱乐玩法运营实习生-【主站】,,北京,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_lcuntayhxiic,北京,50人以下,TRUE,4.2,3-6k,2,0.4291
【泛知识】科学、法律垂类运营实习生-【主站】,,北京,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_8e4h9xi1dyrk,北京,50人以下,TRUE,4.2,3-6k,2,0.4291
财经法律运营实习生 - 泛知识领域-【主站】,,北京,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_adcfbkq4lixh,北京,50人以下,TRUE,4.2,3-6k,2,0.4291
公会运营实习（直播）-【主站】（北京）,,北京,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_l24pe1hg8snb,北京,50人以下,TRUE,4.2,3-6k,2,0.4291
【泛知识】-健康方向垂类内容运营实习生-【主站】,,北京,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_xxoudbbwljmf,北京,50人以下,TRUE,4.2,3-6k,2,0.4291
情感垂类达人运营实习生-【主站】,,北京,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_h13lw4h5rcv9,北京,50人以下,TRUE,4.2,3-6k,2,0.4291
星芒短剧实习生-【主站】,,北京,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_xhfoppta35vb,北京,50人以下,TRUE,4.2,3-6k,2,0.4291
电商运营,,北京,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,教育/培训,https://www.shixiseng.com/intern/inn_awdjnioygyck,北京,50人以下,TRUE,4.2,3-6k,2,0.4291
活动运营实习生（回森）-【主站】,,北京,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_8dnzfgrhqrvm,北京,50人以下,TRUE,4.2,3-6k,2,0.4291
用户运营实习生（激励增长方向）,,北京,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_tzkv1uuilumf,北京,50人以下,TRUE,4.2,3-6k,2,0.4291
乒乓球品类运营实习生-【主站】,,北京,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_wlyuixxnv8fu,北京,50人以下,TRUE,4.2,3-6k,2,0.4291
泛知识活动运营实习生-【主站】,,北京,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_ngb2cn9wlwbo,北京,50人以下,TRUE,4.2,3-6k,2,0.4291
动漫运营实习生(A14911),,北京,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_tlni6owmmn55,北京,50人以下,TRUE,4.2,3-6k,2,0.4291
小红书-公众号运营支持实习生(160304),,北京,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,教育/培训,https://www.shixiseng.com/intern/inn_xnqvzkssrl1x,北京,50人以下,TRUE,4.2,3-6k,2,0.4291
【5AMmer】5010-电商运营方向实习生,,北京,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,电子/通信/硬件,https://www.shixiseng.com/intern/inn_btokh3k4ro9b,北京,50人以下,TRUE,4.2,3-6k,2,0.4291
海外社媒社群运营实习生(A116683),,上海,产品运营,180-200,4,4.4,本科,不限,不限,500-2000人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_hgssplcl8i0x,上海,50人以下,TRUE,4.2,3-6k,2,0.4291
繁中社媒运营实习生(A21673),,上海,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_fagee1ox4eoa,上海,50人以下,TRUE,4.2,3-6k,2,0.4291
欧美社区运营实习生-无限暖暖(A141485),,上海,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_vpcwrfgwo92i,上海,50人以下,TRUE,4.2,3-6k,2,0.4291
新媒体运营,,上海,产品运营,180-200,4,4.4,本科,不限,不限,15-50人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_pauks9xvqofy,上海,15-50人,TRUE,4.2,3-6k,2,0.4291
内容运营实习生,,上海,产品运营,180-200,4,4.4,本科,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_ayqwfk3ayghj,上海,150-500人,TRUE,4.2,3-6k,2,0.4291
5y51em 50pp0r1/项目助理,,广州,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_5j1icfd9cobo,广州,50人以下,TRUE,4.2,3-6k,2,0.4291
美妆跨境行业运营实习生,,深圳,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_8zfziehdvs7x,深圳,50人以下,TRUE,4.2,3-6k,2,0.4291
新媒体实习生（校招）,,深圳,产品运营,180-200,4,4.4,本科,不限,不限,500-2000人,教育/培训,https://www.shixiseng.com/intern/inn_9izeacxhrh82,深圳,50人以下,TRUE,4.2,3-6k,2,0.4291
海外K01 营销实习生,,深圳,产品运营,180-200,4,4.4,本科,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_swabxodcwyz8,深圳,150-500人,TRUE,4.2,3-6k,2,0.4291
市场推广实习生,,深圳,产品运营,180-200,4,4.4,本科,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_halaltqgyvij,深圳,150-500人,TRUE,4.2,3-6k,2,0.4291
海外营销实习生,,深圳,产品运营,180-200,4,4.4,本科,不限,不限,150-500人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_opg8smywegqv,深圳,150-500人,TRUE,4.2,3-6k,2,0.4291
策划交付实习生（行业中台）-【生活服务】,,深圳,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_fr4wlbyoovfh,深圳,50人以下,TRUE,4.2,3-6k,2,0.4291
全球渠道营销实习生,,深圳,产品运营,180-200,4,4.4,本科,不限,不限,150-500人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_18dsamwxxwth,深圳,150-500人,TRUE,4.2,3-6k,2,0.4291
后期剪辑实习生,,杭州,产品运营,180-200,4,4.4,本科,不限,不限,500-2000人,广告/传媒/公关/展览,https://www.shixiseng.com/intern/inn_iy08tfeyg9o2,杭州,50人以下,TRUE,4.2,3-6k,2,0.4291
活动运营实习生【无限π·0amp】,,武汉,产品运营,180-200,4,4.4,本科,不限,不限,500-2000人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_nu4pjcjut70v,武汉,50人以下,TRUE,4.2,3-6k,2,0.4291
游戏营销实习生/新媒体运营实习生,,武汉,产品运营,180-200,4,4.4,本科,不限,不限,500-2000人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_dexl5edxe1a7,武汉,50人以下,TRUE,4.2,3-6k,2,0.4291
A190实习生（零基础包教）,,武汉,产品运营,180-200,4,4.4,本科,不限,不限,15-50人,广告/传媒/公关/展览,https://www.shixiseng.com/intern/inn_vgzb8waxmqpw,武汉,15-50人,TRUE,4.2,3-6k,2,0.4291
新媒体传播实习生-MA,,南京,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_mzu3nmqdyhla,南京,50人以下,TRUE,4.2,3-6k,2,0.4291
主播实习生（可转正）,,南京,产品运营,180-200,4,4.4,本科,不限,不限,150-500人,企业服务/咨询,https://www.shixiseng.com/intern/inn_adfiieff2g2q,南京,150-500人,TRUE,4.2,3-6k,2,0.4291
市场媒体运营实习生-ME,,苏州,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_pxbc2fidr2t3,苏州,50人以下,TRUE,4.2,3-6k,2,0.4291
项目协调实习生—vM,,苏州,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_76svndid5goa,苏州,50人以下,TRUE,4.2,3-6k,2,0.4291
数字化项目助理—vM,,苏州,产品运营,180-200,4,4.4,本科,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_i9v13jcvbfrk,苏州,50人以下,TRUE,4.2,3-6k,2,0.4291
【急招·周内到岗】新媒体运营实习生(161232),,北京,数据运营,180-200,4,4.4,本科,不限,不限,2000人以上,教育/培训,https://www.shixiseng.com/intern/inn_bindeqvf4krl,北京,50人以下,TRUE,4.2,3-6k,2,0.4291
文案策划实习生（欧美）,,上海,游戏开发,180-200,4,4.4,本科,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_5qymdt7j0qxa,上海,150-500人,TRUE,4.2,3-6k,2,0.4291
欧美剧情策划实习,,上海,游戏开发,180-200,4,4.4,本科,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_tqq6zw8vxtsc,上海,150-500人,TRUE,4.2,3-6k,2,0.4291
01设计实习生,,上海,游戏开发,180-200,4,4.4,本科,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_oknz3nq0o9kd,上海,150-500人,TRUE,4.2,3-6k,2,0.4291
创意策划实习生(A87345),,上海,游戏开发,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_6aecf3isukib,上海,50人以下,TRUE,4.2,3-6k,2,0.4291
剧情演出实习生,,上海,游戏开发,180-200,4,4.4,本科,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_a6esas7fev5s,上海,150-500人,TRUE,4.2,3-6k,2,0.4291
日本市场实习生-恋与深空(A106672),,上海,游戏开发,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_snvrgk6pmxzj,上海,50人以下,TRUE,4.2,3-6k,2,0.4291
渠道平面实习生(A69627),,上海,游戏开发,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_zsjnug0bgi4d,上海,50人以下,TRUE,4.2,3-6k,2,0.4291
日本市场实习生(A12879),,上海,游戏开发,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_xphtbjeqt8jt,上海,50人以下,TRUE,4.2,3-6k,2,0.4291
三维动效师实习生,,杭州,游戏开发,180-200,4,4.4,本科,不限,不限,500-2000人,广告/传媒/公关/展览,https://www.shixiseng.com/intern/inn_hwq3kzm6j9mr,杭州,50人以下,TRUE,4.2,3-6k,2,0.4291
角色原画实习生,,武汉,游戏开发,180-200,4,4.4,本科,不限,不限,500-2000人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_gzlpqcimfrap,武汉,50人以下,TRUE,4.2,3-6k,2,0.4291
游戏动效设计师（可转正）,,武汉,游戏开发,180-200,4,4.4,本科,不限,不限,500-2000人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_suievouyciak,武汉,50人以下,TRUE,4.2,3-6k,2,0.4291
游戏原画实习生（贪吃蛇）,,武汉,游戏开发,180-200,4,4.4,本科,不限,不限,500-2000人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_mbpoka6ycftm,武汉,50人以下,TRUE,4.2,3-6k,2,0.4291
游戏广告视频设计实习生,,武汉,游戏开发,180-200,4,4.4,本科,不限,不限,500-2000人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_cancwgvrcnol,武汉,50人以下,TRUE,4.2,3-6k,2,0.4291
原画设计师实习生,,南京,游戏开发,180-200,4,4.4,本科,不限,不限,50-150人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_1kubiojus1jj,南京,50-150人,TRUE,4.2,3-6k,2,0.4291
设计实习生,,北京,UI设计师,180-200,4,4.4,本科,不限,不限,50-150人,金融/经济/投资/财会,https://www.shixiseng.com/intern/inn_zpygffohd2lk,北京,50-150人,TRUE,4.2,3-6k,2,0.4291
字体设计实习生,,北京,UI设计师,180-200,4,4.4,本科,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_7f2rn2b5nbzo,北京,150-500人,TRUE,4.2,3-6k,2,0.4291
设计实习生(A106778),,北京,UI设计师,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_fcm1fvjhyqhx,北京,50人以下,TRUE,4.2,3-6k,2,0.4291
hR实习生(雇主品牌与创意设计方向),,深圳,UI设计师,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_sffkbj74erht,深圳,50人以下,TRUE,4.2,3-6k,2,0.4291
01/0x 网页设计实习生-27/28届,,成都,UI设计师,180-200,4,4.4,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_qln7fzytqoik,成都,50人以下,TRUE,4.2,3-6k,2,0.4291
广告视频设计实习生【无限π·0amp】,,武汉,UI设计师,180-200,4,4.4,本科,不限,不限,500-2000人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_l7xqtyzgegly,武汉,50人以下,TRUE,4.2,3-6k,2,0.4291
包装设计实习生,,苏州,UI设计师,180-200,4,4.4,本科,不限,不限,500-2000人,医疗/健康/制药/生物,https://www.shixiseng.com/intern/inn_ca6qresyp7yb,苏州,50人以下,TRUE,4.2,3-6k,2,0.4291
机械设计实习生,,苏州,UI设计师,180-200,4,4.4,本科,不限,不限,500-2000人,汽车/机械/制造,https://www.shixiseng.com/intern/inn_tmcxhsvrab7q,苏州,50人以下,TRUE,4.2,3-6k,2,0.4291
航电软件开发实习生,,北京,Java开发,180-200,4,4.4,硕士,不限,不限,2000人以上,电子/通信/硬件,https://www.shixiseng.com/intern/inn_hc6d2jgfxged,北京,50人以下,TRUE,4.2,3-6k,3,0.3291
计算机视觉算法与 AI 开发实习生-x0,,上海,Java开发,180-200,4,4.4,硕士,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_vqkpa9naszvc,上海,50人以下,TRUE,4.2,3-6k,3,0.3291
A190创新开发实习生-801,,苏州,Java开发,180-200,4,4.4,硕士,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_1bowqy0njzuc,苏州,50人以下,TRUE,4.2,3-6k,3,0.3291
AI智能体开发实习生—8D,,苏州,Java开发,180-200,4,4.4,硕士,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_jcynxkkkhg1x,苏州,50人以下,TRUE,4.2,3-6k,3,0.3291
仿真测试脚本开发实习?-x0,,苏州,Java开发,180-200,4,4.4,硕士,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_kdlu5e7otslb,苏州,50人以下,TRUE,4.2,3-6k,3,0.3291
泊车路径规划控制算法开发实习生-x0,,苏州,Java开发,180-200,4,4.4,硕士,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_knzklwj4fxtt,苏州,50人以下,TRUE,4.2,3-6k,3,0.3291
大模型算法实习生,,北京,后端开发,180-200,4,4.4,硕士,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_cyheqfojqxow,北京,50人以下,TRUE,4.2,3-6k,3,0.3291
助理算法实习生,,北京,后端开发,180-200,4,4.4,硕士,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_ndusigtjln7d,北京,50人以下,TRUE,4.2,3-6k,3,0.3291
深度学习算法研究实习生,,上海,后端开发,180-200,4,4.4,硕士,不限,不限,50-150人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_uhs9jpgtocge,上海,50-150人,TRUE,4.2,3-6k,3,0.3291
大模型测试工程师,,上海,后端开发,180-200,4,4.4,硕士,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_a4rvbdhnfef9,上海,50人以下,TRUE,4.2,3-6k,3,0.3291
re1ap5图形化测试实习生,,上海,后端开发,180-200,4,4.4,硕士,不限,不限,15-50人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_vbdufb5690wr,上海,15-50人,TRUE,4.2,3-6k,3,0.3291
计算机视觉算法实习生 ——8M9,,苏州,后端开发,180-200,4,4.4,硕士,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_xiepuhkr3vf5,苏州,50人以下,TRUE,4.2,3-6k,3,0.3291
软硬件工程师实习生-8E9,,苏州,后端开发,180-200,4,4.4,硕士,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_crlprtpgkuhy,苏州,50人以下,TRUE,4.2,3-6k,3,0.3291
系统工程师（AI方向）实习生-x0,,苏州,后端开发,180-200,4,4.4,硕士,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_2lswwsqmsp0d,苏州,50人以下,TRUE,4.2,3-6k,3,0.3291
车载网络安全工程（ADA5/1v1）实习生-x0,,苏州,后端开发,180-200,4,4.4,硕士,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_c5v2uf9thsvj,苏州,50人以下,TRUE,4.2,3-6k,3,0.3291
自动驾驶测试实习生-x0,,苏州,后端开发,180-200,4,4.4,硕士,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_jeoypaoin2xj,苏州,50人以下,TRUE,4.2,3-6k,3,0.3291
大模型推理优化实习生-ME,,苏州,后端开发,180-200,4,4.4,硕士,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_u7vtjbynvugw,苏州,50人以下,TRUE,4.2,3-6k,3,0.3291
后端算法实习生-x0,,无锡,后端开发,180-200,4,4.4,硕士,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_s7hhwgx9tpek,无锡,50人以下,TRUE,4.2,3-6k,3,0.3291
大模型测试工程师,,佛山,后端开发,180-200,4,4.4,硕士,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_z5y8hbgfmdj6,佛山,50人以下,TRUE,4.2,3-6k,3,0.3291
自动驾驶泊车感知实习生-x0,,苏州,Python开发,180-200,4,4.4,硕士,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_nbzchuempuau,苏州,50人以下,TRUE,4.2,3-6k,3,0.3291
机械研发实习生（车辆测试与AI支持方向）-8E9,,苏州,测试开发,180-200,4,4.4,硕士,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_msgrikssghbn,苏州,50人以下,TRUE,4.2,3-6k,3,0.3291
网络空间测绘数据智能分析实习生,,北京,数据分析,180-200,4,4.4,硕士,不限,不限,500-2000人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_btw8vqjeewqa,北京,50人以下,TRUE,4.2,3-6k,3,0.3291
投资分析实习生（科技类方向）,,北京,数据分析,180-200,4,4.4,硕士,不限,不限,15-50人,金融/经济/投资/财会,https://www.shixiseng.com/intern/inn_0k6kxpdfzmom,北京,15-50人,TRUE,4.2,3-6k,3,0.3291
生物信息分析实习生（研究与统计分析）,,深圳,数据分析,180-200,4,4.4,硕士,不限,不限,50-150人,医疗/健康/制药/生物,https://www.shixiseng.com/intern/inn_ueetgsizxjqd,深圳,50-150人,TRUE,4.2,3-6k,3,0.3291
大数据计算引擎研发实习生,,北京,Java开发,136-227,3,5,不限,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_lwroqejk9bvw,北京,50人以下,TRUE,4,3-6k,0,0.6182
分析实习生-【主站】（北京）,,北京,数据分析,136-227,3,5,不限,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_uzyffpwpmz8f,北京,50人以下,TRUE,4,3-6k,0,0.6182
销售支持实习生（品牌手机大家电方向）-【电商】（北京）,,北京,数据工程师,136-227,3,5,不限,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_yu36sg1qpqks,北京,50人以下,TRUE,4,3-6k,0,0.6182
分销收入运营实习生-【电商】（北京）,,北京,数据工程师,136-227,3,5,不限,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_61uktubjqaof,北京,50人以下,TRUE,4,3-6k,0,0.6182
商业化策略运营实习生（女装亲子方向）-【电商】（杭州）,,杭州,数据工程师,136-227,3,5,不限,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_0fkcccphaale,杭州,50人以下,TRUE,4,3-6k,0,0.6182
交互设计实习生（北京）,,北京,产品经理,136-227,3,5,不限,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_wx1ve5ij4nzl,北京,50人以下,TRUE,4,3-6k,0,0.6182
特效素材运营实习生-【主站】（北京）,,北京,产品经理,136-227,3,5,不限,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_evu4cidcukgf,北京,50人以下,TRUE,4,3-6k,0,0.6182
p&A 1ra1nee,,上海,产品经理,180-180,4,4,不限,不限,不限,2000人以上,化工/能源/环保,https://www.shixiseng.com/intern/inn_wr2ofp75qjhu,上海,50人以下,TRUE,4,3-6k,0,0.6182
商品运营实习生（女装亲子方向）-【电商】（杭州）,,杭州,产品经理,136-227,3,5,不限,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_jasperr57eqc,杭州,50人以下,TRUE,4,3-6k,0,0.6182
分销商品运营实习生-【电商】（杭州）,,杭州,产品经理,136-227,3,5,不限,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_mmawbnpeniy0,杭州,50人以下,TRUE,4,3-6k,0,0.6182
达人运营实习生-【电商】（北京）,,北京,产品运营,136-227,3,5,不限,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_dybn2dwzipb2,北京,50人以下,TRUE,4,3-6k,0,0.6182
27届编导实习生（编拍剪）,,杭州,产品运营,180-180,4,4,不限,不限,不限,150-500人,快消/百货/批发/零售,https://www.shixiseng.com/intern/inn_dniqfadu9wlb,杭州,150-500人,TRUE,4,3-6k,0,0.6182
电商设计实习,,上海,UI设计师,180-180,4,4,不限,不限,不限,50-150人,快消/百货/批发/零售,https://www.shixiseng.com/intern/inn_noqvvh0vi1dg,上海,50-150人,TRUE,4,3-6k,0,0.6182
社群运营,,北京,产品运营,180-180,4,4,大专,不限,不限,15-50人,广告/传媒/公关/展览,https://www.shixiseng.com/intern/inn_spetpqsu16fp,北京,15-50人,TRUE,4,3-6k,1,0.5182
平面设计实习生,,广州,UI设计师,180-180,4,4,大专,不限,不限,少于15人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_1bfuj2jhuqad,广州,50人以下,TRUE,4,3-6k,1,0.5182
大数据01Ap引擎研发实习生,,北京,后端开发,136-227,3,5,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_ykozv3zn0w7n,北京,50人以下,TRUE,4,3-6k,2,0.4182
11实习生,,上海,后端开发,180-180,4,4,本科,不限,不限,2000人以上,化工/能源/环保,https://www.shixiseng.com/intern/inn_gn8d1fyw21qh,上海,50人以下,TRUE,4,3-6k,2,0.4182
Da1a & AI 1n1ern,,苏州,后端开发,180-180,4,4,本科,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_wzdgmcrlx0jn,苏州,50人以下,TRUE,4,3-6k,2,0.4182
11实习生（生产部）,,苏州,后端开发,180-180,4,4,本科,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_5eputxerm8n9,苏州,50人以下,TRUE,4,3-6k,2,0.4182
00a111y 1n1ern 质量部实习生(110267),,上海,测试开发,180-180,4,4,本科,不限,不限,150-500人,汽车/机械/制造,https://www.shixiseng.com/intern/inn_fhahvaj69xem,上海,150-500人,TRUE,4,3-6k,2,0.4182
视觉运营设计实习生（8端业务）,,北京,客户端开发,180-180,4,4,本科,不限,不限,50-150人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_zzuvhu5wqjpq,北京,50-150人,TRUE,4,3-6k,2,0.4182
机器学习及训练管理员,,上海,算法工程师,180-180,4,4,本科,不限,不限,15-50人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_iqieztvhefyt,上海,15-50人,TRUE,4,3-6k,2,0.4182
视觉设计师,,北京,计算机视觉,180-180,4,4,本科,不限,不限,50-150人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_isr9gjyijwdy,北京,50-150人,TRUE,4,3-6k,2,0.4182
视觉设计实习生（心理健康行业）,,北京,计算机视觉,180-180,4,4,本科,不限,不限,50-150人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_okcim3nlnmuv,北京,50-150人,TRUE,4,3-6k,2,0.4182
视觉实习（心理学业务方向）,,北京,计算机视觉,180-180,4,4,本科,不限,不限,50-150人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_45lbeqzkxgnz,北京,50-150人,TRUE,4,3-6k,2,0.4182
视觉陈列v150AI Mer0hand151n0 1n1ern,,上海,计算机视觉,180-180,4,4,本科,不限,不限,150-500人,快消/百货/批发/零售,https://www.shixiseng.com/intern/inn_zbx0otxgikut,上海,150-500人,TRUE,4,3-6k,2,0.4182
手机大家电行业运营实习生-【电商】（北京）,,北京,大模型算法,136-227,3,5,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_sezvsqhtzl09,北京,50人以下,TRUE,4,3-6k,2,0.4182
量化分析实习,,上海,数据分析,180-180,4,4,本科,不限,不限,15-50人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_chiorzsokmst,上海,15-50人,TRUE,4,3-6k,2,0.4182
药物分析实习生,,上海,数据分析,180-180,4,4,本科,不限,不限,50-150人,医疗/健康/制药/生物,https://www.shixiseng.com/intern/inn_aazahavexxtd,上海,50-150人,TRUE,4,3-6k,2,0.4182
数据整理实习生,,上海,数据分析,180-180,4,4,本科,不限,不限,15-50人,医疗/健康/制药/生物,https://www.shixiseng.com/intern/inn_e3lor0zma8cz,上海,15-50人,TRUE,4,3-6k,2,0.4182
行业运营实习生（商服政务） -【生活服务】（北京）,,北京,数据工程师,136-227,3,5,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_vbyqnuv2dawa,北京,50人以下,TRUE,4,3-6k,2,0.4182
行业运营实习生（女装亲子方向）-【电商】（杭州）,,杭州,数据工程师,136-227,3,5,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_0hgrut0z3vaq,杭州,50人以下,TRUE,4,3-6k,2,0.4182
心理咨询类课程研发实习生,,北京,产品经理,180-180,4,4,本科,不限,不限,50-150人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_ienjexn7uchn,北京,50-150人,TRUE,4,3-6k,2,0.4182
产品经理实习生,,上海,产品经理,180-180,4,4,本科,不限,不限,15-50人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_izafvgtmrbbz,上海,15-50人,TRUE,4,3-6k,2,0.4182
